HID	I001	I002	I003	I004	I005	I006	I007	I008	I009	I010	I991	I992	I993	I994	I995	I996	I997	I998	I999	I1000
52769	5	8	3	9	6	9	2	7	6	2	8	8	1	2	9	5	7	8	9	5
52770	7	10	7	9	4	6	1	6	1	1	7	2	7	4	7	9	6	6	5	6
52771	9	4	1	4	9	3	3	9	9	8	9	10	4	10	9	7	8	8	4	9
52772	8	6	6	8	5	1	4	1	9	9	10	8	1	7	1	6	7	8	10	9
52791	8	7	10	8	5	1	7	3	2	8	1	8	9	5	9	10	7	8	3	9
52792	10	4	7	9	10	5	8	5	1	8	3	2	6	4	4	6	3	8	3	3
52793	7	7	10	5	1	6	3	9	1	3	4	10	7	4	4	3	10	3	3	5
52794	1	7	5	4	1	10	3	1	8	8	6	6	7	2	9	6	10	5	2	9
52795	9	1	3	5	4	1	5	5	1	4	1	8	5	9	4	7	6	3	3	7
52796	7	9	4	5	3	7	7	7	5	7	2	10	9	6	8	6	7	8	8	10
52797	7	4	1	2	8	4	1	3	8	8	2	2	9	10	8	1	6	3	4	2
52798	2	7	9	2	5	3	8	8	5	1	3	8	1	8	5	2	1	5	9	3
52799	10	8	3	1	5	5	8	2	10	5	9	8	9	4	3	9	10	9	1	6
52800	1	3	3	1	6	4	2	5	10	7	3	2	4	8	8	1	1	5	3	5
52801	4	6	3	6	2	2	5	10	5	4	9	10	7	3	10	10	10	9	10	1
52802	8	9	7	3	5	10	9	3	9	3	5	5	5	10	5	4	10	7	3	6
52803	7	3	3	5	4	9	4	10	7	7	3	6	8	9	4	8	8	2	7	6
52844	4	1	9	9	9	9	4	7	1	1	1	2	9	7	10	7	1	5	4	6
52845	10	1	10	10	9	5	2	4	10	2	5	8	1	4	3	8	3	10	8	10
52846	9	10	8	3	8	7	8	2	8	3	6	4	6	4	10	8	2	1	8	7
52847	8	9	4	4	1	9	5	1	10	7	6	6	4	8	4	4	5	4	2	2
52848	6	2	9	10	10	5	2	7	10	10	4	7	4	1	7	9	1	8	9	10
52849	1	3	3	4	1	3	2	1	6	5	7	1	3	2	2	3	4	3	9	1
52850	10	3	3	5	3	5	4	10	3	6	7	7	2	6	9	10	3	6	8	2
52851	5	1	8	7	7	1	10	3	1	3	2	9	2	6	6	8	1	3	10	2
52852	8	6	3	9	5	9	5	4	5	2	1	7	4	3	1	5	6	4	8	9
52853	9	1	7	4	10	4	6	9	5	6	4	1	7	4	3	6	10	2	5	3
52871	3	10	6	1	3	1	5	8	7	9	7	5	9	8	9	5	5	7	1	2
52872	2	4	2	5	6	3	8	3	3	1	3	1	9	7	5	7	9	6	5	6
52873	1	1	5	5	8	9	7	1	7	1	7	9	8	5	1	5	7	3	1	8
52874	9	10	8	5	10	2	5	5	3	3	4	1	2	10	1	10	6	3	4	3
52875	2	9	9	8	6	7	6	3	3	7	8	1	9	8	5	3	3	4	10	7
52876	4	7	5	8	10	10	6	7	9	7	2	4	9	1	6	3	5	2	4	6
52877	4	9	7	3	4	5	3	4	10	6	8	4	6	7	3	5	7	9	1	3
52878	2	5	10	8	3	1	2	2	2	9	6	3	3	8	1	5	4	3	10	2
52879	10	10	2	1	6	5	5	2	8	1	2	8	10	7	5	6	5	8	1	3
52880	10	9	3	1	2	6	6	7	3	6	9	6	10	5	2	2	9	6	5	9
52881	10	6	4	1	4	9	10	10	5	10	8	10	3	9	6	6	9	10	7	9
52882	5	7	9	9	5	4	6	1	1	3	6	10	3	4	6	1	3	5	2	9
52883	5	6	9	1	2	8	2	3	7	10	8	4	10	6	2	4	5	2	10	5
52925	3	7	7	9	6	2	3	7	6	7	1	9	7	9	10	4	9	7	6	1
52926	1	4	9	7	3	7	5	8	6	7	9	8	5	10	10	7	1	3	5	10
52927	9	7	3	7	5	9	1	10	2	4	4	8	3	2	6	4	8	5	4	5
52928	3	10	7	7	9	5	3	3	5	9	5	10	6	6	4	6	1	10	7	3
52929	2	8	6	5	7	6	1	5	7	6	1	3	7	9	4	5	5	2	10	8
52930	7	4	7	3	5	10	6	7	7	8	10	2	4	10	6	2	7	5	1	6
52931	10	4	1	3	1	9	10	4	1	9	2	4	2	10	8	5	8	3	2	7
52932	3	6	3	4	6	9	8	8	10	6	5	8	3	9	4	8	7	2	1	1
52933	4	6	2	10	1	4	4	9	6	7	1	3	2	1	8	2	2	6	6	5
52934	8	9	2	7	7	4	9	8	8	2	10	3	4	3	4	7	6	3	8	1
52953	2	3	5	10	3	4	3	1	10	1	9	5	4	7	10	6	9	5	8	10
52954	8	2	9	7	3	6	9	7	2	6	1	9	9	9	7	8	4	9	5	6
52955	8	4	2	1	2	1	10	8	6	9	5	5	2	3	6	1	5	5	9	6
52956	8	8	5	3	3	2	7	9	1	4	3	1	3	2	6	10	5	6	9	5
52957	5	1	3	5	6	7	6	6	3	7	3	10	2	1	3	10	8	4	9	10
52958	10	3	2	1	3	8	8	3	4	4	1	8	4	5	8	2	4	7	4	8
52959	9	2	6	10	4	3	10	3	9	6	10	10	9	7	5	1	10	2	3	1
52960	7	3	4	2	7	8	7	5	5	8	7	4	1	6	2	4	6	7	6	2
52961	7	10	6	2	1	7	2	5	10	1	1	3	8	4	1	2	7	9	10	9
52962	1	9	7	8	3	6	1	4	1	2	10	4	9	5	2	3	5	5	4	7
52963	6	7	9	1	2	5	5	1	6	4	9	10	10	6	9	3	2	10	5	1
52964	10	3	7	4	7	7	10	8	10	3	8	6	10	9	6	3	8	10	8	5
52965	7	9	9	7	3	1	4	1	6	1	7	7	5	1	8	5	2	3	9	7
53006	10	10	4	9	6	8	1	1	9	8	10	5	2	5	2	5	8	4	6	3
53007	10	5	9	9	5	4	7	8	9	5	7	8	8	4	5	6	8	3	10	9
53008	7	5	6	8	1	7	3	8	10	9	4	2	5	8	4	5	7	6	8	4
53009	7	4	3	7	6	3	2	7	5	8	8	6	7	4	3	2	7	6	7	9
53010	10	6	2	5	4	3	8	9	9	3	7	3	6	9	10	3	10	2	8	6
53011	6	1	4	2	2	3	10	3	9	10	8	7	6	3	3	3	8	2	10	6
53012	10	8	5	10	6	3	5	2	6	4	7	6	9	9	5	2	5	9	2	4
53013	2	8	5	7	2	4	3	2	4	8	6	6	2	5	7	9	7	8	8	2
53014	8	9	5	5	2	2	9	8	5	9	5	7	7	5	6	9	2	10	10	9
53015	2	8	4	9	5	4	1	7	10	2	1	1	5	1	5	2	3	5	3	6
53016	1	9	10	6	2	3	1	9	1	1	4	7	10	4	8	8	2	4	4	6
53034	9	10	2	9	5	4	3	4	6	1	5	7	10	5	8	6	10	9	7	3
53035	9	4	9	7	1	3	5	8	10	3	1	7	8	7	2	3	6	8	8	4
53036	7	2	10	3	2	4	7	2	5	1	7	3	3	2	8	9	7	6	3	7
53037	8	2	1	9	1	6	1	8	1	5	9	6	8	4	3	1	4	7	5	8
53038	5	6	10	2	7	10	9	2	2	9	10	3	9	2	6	9	10	1	2	9
53039	9	8	6	5	8	9	4	1	8	6	2	6	9	6	10	8	4	8	10	10
53040	7	1	7	5	10	3	8	1	6	9	5	10	6	7	5	8	2	5	1	4
53041	1	2	3	8	6	2	10	5	2	7	10	1	6	2	4	5	2	2	9	1
53042	8	3	5	1	10	9	1	9	3	1	10	9	5	6	5	3	8	9	5	2
53043	1	7	7	4	1	9	2	5	2	4	5	8	5	1	2	5	10	7	1	6
53044	2	4	10	2	8	9	3	6	3	2	10	1	4	1	5	9	8	4	4	7
53045	3	10	5	5	2	2	1	2	1	10	1	8	4	10	4	6	9	7	2	1
53046	1	8	9	10	7	7	4	4	7	1	9	8	2	1	1	4	1	4	3	5
53086	8	7	7	10	2	5	6	8	3	7	10	7	6	6	5	10	2	7	6	9
53087	9	8	7	7	5	1	8	1	7	10	5	7	3	3	10	1	5	1	1	9
53088	1	3	1	10	3	7	1	3	6	6	2	8	4	9	2	5	10	9	1	9
53089	4	3	8	1	8	4	3	8	4	10	9	6	6	10	10	10	9	10	2	5
53090	10	2	9	3	7	9	5	10	8	2	2	1	3	9	7	6	9	10	1	2
53091	1	9	4	8	4	3	1	5	1	1	9	3	4	3	2	6	1	7	1	6
53092	7	10	8	3	3	5	10	10	9	4	2	3	3	7	8	8	9	3	4	3
53093	5	10	2	10	4	4	8	5	2	6	3	2	7	9	6	7	6	4	3	10
53094	8	5	5	6	4	1	10	8	8	10	10	6	7	10	6	3	7	4	6	10
53095	10	8	7	8	10	6	8	4	1	9	7	9	8	6	10	7	3	4	7	9
53096	7	1	10	1	3	4	6	6	10	5	10	9	7	10	5	7	3	2	5	4
53097	7	3	5	6	4	1	2	5	6	4	2	1	4	6	6	1	7	7	8	10
53115	10	9	2	5	7	5	2	1	3	9	6	8	6	6	9	3	6	8	7	10
53116	3	3	10	7	9	2	3	10	5	6	5	8	5	8	2	5	8	2	3	5
53117	4	4	9	3	6	8	6	5	1	1	2	3	9	10	4	4	6	7	10	2
53118	2	1	1	4	4	2	4	8	6	5	8	4	9	3	5	5	4	8	4	2
53119	8	5	4	7	5	9	5	6	8	1	1	8	4	1	10	5	2	1	2	8
53120	6	8	8	7	5	10	7	9	6	9	8	4	6	1	6	5	2	7	4	1
53121	8	9	5	10	8	1	6	3	9	2	8	2	7	8	4	8	4	2	3	9
53122	4	8	10	1	8	6	7	10	1	3	2	4	8	6	8	10	5	9	9	3
53123	6	2	10	6	8	10	9	3	2	9	7	7	8	10	8	4	10	3	3	9
53124	9	2	10	10	9	6	10	2	4	4	10	3	3	4	10	10	2	9	10	1
53125	8	10	7	6	3	10	1	2	5	9	6	5	9	3	1	6	2	9	3	6
53126	7	7	10	9	8	7	6	2	1	8	10	8	9	6	6	8	7	8	2	5
53127	7	10	2	4	5	6	9	3	5	9	6	9	5	4	5	5	10	3	4	10
53168	5	1	3	4	8	5	7	4	8	10	5	5	3	8	1	3	7	9	6	3
53169	7	10	4	3	9	10	3	4	2	7	4	7	4	3	9	5	10	1	8	7
53170	2	1	7	4	4	2	10	9	9	6	6	8	2	9	1	1	4	1	2	4
53171	4	2	7	10	8	1	4	5	9	6	3	3	4	3	2	8	10	4	4	10
53172	6	1	8	9	10	6	4	9	1	1	4	3	6	10	8	4	8	8	9	8
53173	8	8	2	5	6	10	5	5	9	10	5	5	4	7	9	8	3	4	3	5
53174	7	10	1	2	8	1	5	1	9	9	1	1	6	10	9	5	9	2	2	3
53175	2	7	4	2	7	4	10	3	8	9	8	2	4	4	10	7	5	1	4	7
53176	4	3	4	4	5	1	7	2	5	2	9	9	5	2	2	4	5	9	4	6
53177	4	9	3	6	1	7	2	6	9	10	10	1	1	2	3	6	8	8	3	10
53178	9	10	6	6	10	6	3	1	2	6	9	3	4	7	3	5	1	6	1	7
53196	5	6	5	4	3	5	1	7	10	6	10	6	2	8	6	9	2	7	4	5
53197	9	9	1	6	1	9	8	2	6	10	3	10	9	5	4	7	7	1	1	6
53198	4	10	8	3	2	8	5	2	10	5	5	10	6	9	2	3	9	3	6	9
53199	4	10	9	7	7	7	8	9	7	10	8	6	5	7	6	2	7	5	5	9
53200	2	6	3	9	9	6	6	10	9	7	5	3	10	8	7	5	10	1	7	9
53201	5	4	8	1	1	10	4	4	3	10	5	2	5	8	5	2	3	6	4	10
53202	9	9	6	9	10	2	7	6	3	6	3	2	2	1	4	4	9	4	2	6
53203	1	3	9	9	2	1	1	7	6	9	4	7	10	6	10	5	7	1	1	3
53204	7	8	4	9	1	2	2	8	4	2	5	7	7	8	9	10	5	7	9	4
53205	7	7	8	7	10	9	7	6	6	8	9	2	1	10	10	1	8	5	1	4
53206	6	2	6	2	4	10	6	1	4	2	6	7	2	7	7	9	3	2	5	2
53207	9	9	10	8	8	10	1	2	5	7	7	8	6	5	10	6	8	3	4	2
53208	2	1	6	10	6	4	10	1	9	5	8	7	7	4	5	5	3	10	8	9
53249	6	7	8	7	10	8	9	7	3	4	7	2	3	10	8	9	5	9	3	3
53250	5	10	3	3	4	3	2	7	6	3	7	7	4	1	1	8	2	6	4	4
53251	9	5	9	2	10	5	7	9	9	4	5	3	6	4	10	4	10	3	9	3
53252	4	3	10	3	1	6	6	3	7	10	6	6	4	4	6	6	7	6	1	2
53253	3	10	5	7	6	4	9	10	4	9	7	9	2	1	2	9	8	10	3	8
53254	2	5	8	8	2	6	4	2	1	2	2	6	5	3	5	1	10	2	5	3
53255	1	1	5	6	4	3	2	4	1	10	9	1	7	6	6	10	2	1	7	3
53256	4	1	9	5	9	10	10	3	1	8	10	2	4	4	4	4	2	8	2	7
53257	8	9	1	5	3	6	10	10	6	5	10	6	8	6	9	1	1	9	4	3
53258	7	8	2	9	10	2	8	8	5	10	2	4	8	7	10	4	9	5	3	2
53259	6	1	6	6	6	9	6	3	10	1	3	3	5	10	2	7	6	4	2	7
53260	10	3	8	8	5	4	1	5	1	2	3	6	6	6	6	5	10	7	10	4
53278	4	1	10	10	6	3	8	10	10	6	10	8	7	7	3	9	5	3	1	8
53279	3	4	5	1	9	9	7	8	10	5	6	3	3	5	6	2	8	6	4	2
53280	9	3	10	4	8	6	3	7	7	9	3	8	3	4	3	5	8	1	2	8
53281	9	7	1	2	1	4	5	2	3	4	6	3	2	1	8	5	10	3	8	9
53282	3	5	3	7	1	2	9	2	5	3	9	6	4	1	10	6	9	4	5	7
53283	5	3	4	10	2	9	9	5	6	10	5	1	1	4	2	7	7	5	10	4
53284	5	9	4	3	8	8	9	10	8	2	1	5	6	7	2	4	5	1	6	3
53285	5	6	1	1	5	5	8	1	10	2	10	9	5	2	7	4	2	7	3	6
53286	10	3	4	2	5	2	5	6	8	9	2	6	10	10	2	7	6	8	7	4
53287	9	6	3	5	2	9	6	8	10	4	3	4	8	1	8	9	7	7	2	7
53288	7	6	6	2	10	4	6	1	9	5	6	4	2	2	10	5	4	3	4	8
53289	10	4	6	2	5	3	8	9	3	3	5	10	4	6	1	1	8	7	7	4
53290	8	9	7	2	4	9	8	6	6	8	1	2	6	10	1	7	4	3	2	9
53329	3	8	9	2	3	9	10	2	10	6	2	9	4	4	10	9	9	3	3	4
53330	9	10	5	4	7	10	1	7	9	5	6	6	4	3	4	6	3	4	3	10
53331	4	7	7	5	10	10	10	2	2	4	10	10	4	8	5	9	6	2	3	5
53332	5	8	2	10	2	8	4	1	5	3	1	5	7	3	7	7	10	1	1	5
53333	10	2	7	7	4	4	4	9	4	2	7	10	6	2	9	9	8	10	4	10
53334	2	10	8	5	4	6	9	8	7	9	8	1	1	7	10	7	5	6	4	6
53335	1	7	4	9	8	1	10	5	5	9	1	9	8	10	4	1	6	5	5	6
53336	8	1	4	6	10	4	5	3	4	1	4	9	3	9	2	1	10	8	9	3
53337	4	10	5	8	4	7	10	10	1	7	3	10	5	2	5	1	5	2	6	4
53338	5	10	3	7	10	10	5	9	7	7	10	1	8	3	10	5	5	2	5	6
53339	6	7	9	3	4	6	9	6	1	1	5	5	3	9	5	1	1	1	7	2
53340	2	5	8	3	5	5	8	4	2	10	8	4	7	9	9	3	6	2	5	1
53358	3	2	2	1	10	1	5	10	6	2	3	4	3	9	2	8	8	10	1	6
53359	2	4	1	3	6	2	7	5	4	10	4	8	4	2	6	2	4	7	4	4
53360	6	6	4	10	4	10	10	9	5	9	1	5	2	10	3	2	2	10	5	10
53361	7	8	5	2	2	8	2	5	7	6	2	3	1	3	3	9	5	6	8	10
53362	3	5	1	6	2	10	4	6	9	9	9	2	3	2	7	8	8	3	9	10
53363	9	7	4	5	9	6	7	8	10	3	7	10	10	5	2	6	9	7	1	4
53364	4	4	5	9	3	2	7	9	6	7	1	6	4	1	3	3	8	10	8	3
53365	8	10	9	4	2	7	8	5	9	6	5	2	8	3	10	2	8	4	2	10
53366	6	2	5	5	3	3	9	3	5	1	4	2	10	6	1	3	2	8	8	1
53367	9	1	8	4	5	6	7	7	3	6	6	5	9	5	4	6	10	1	5	9
53368	4	10	8	3	1	5	10	6	10	5	5	7	10	10	4	3	3	5	6	4
53369	5	1	2	10	8	10	5	7	4	6	3	10	10	10	1	5	5	3	6	6
53370	4	6	3	8	7	5	8	3	6	9	2	7	2	1	9	6	4	8	5	10
53411	3	5	8	5	3	2	7	4	4	3	10	3	8	3	3	4	6	9	7	8
53412	2	1	6	5	6	2	3	8	4	1	8	7	9	4	10	8	5	8	7	4
53413	3	9	10	7	6	4	8	6	4	9	1	5	8	6	10	7	1	1	7	7
53414	7	5	9	5	3	4	10	4	3	9	8	6	8	1	10	7	2	6	2	5
53415	9	6	5	10	5	9	8	6	5	3	2	2	9	1	6	5	6	3	4	1
53416	6	7	6	9	7	2	3	9	4	8	2	8	3	10	9	9	6	1	5	3
53417	2	9	9	2	6	6	3	6	7	9	9	7	9	8	1	5	10	7	10	10
53418	3	4	2	5	3	9	8	3	5	9	3	10	2	1	9	10	2	7	2	1
53419	1	7	8	2	2	7	10	4	5	7	4	10	10	8	7	4	9	7	10	7
53420	8	5	6	4	3	4	2	8	1	1	3	1	5	8	9	2	4	3	4	4
53421	2	2	7	4	5	4	9	1	2	10	4	8	4	7	8	5	2	1	2	7
53422	10	9	7	8	3	7	5	10	6	4	8	2	4	4	1	1	9	3	5	4
53440	2	4	5	2	5	7	7	7	4	10	4	5	1	8	9	10	9	6	10	7
53441	10	8	7	3	1	2	8	10	1	8	1	1	5	8	4	6	2	5	3	9
53442	1	10	1	5	5	7	7	1	9	4	6	10	1	1	3	4	4	1	4	3
53443	9	9	3	1	4	5	7	6	10	6	7	7	8	9	10	10	3	1	2	10
53444	6	5	3	8	7	1	6	2	1	5	2	10	1	1	3	3	4	9	1	8
53445	10	10	1	1	1	7	8	6	10	4	5	1	8	6	6	8	3	3	6	7
53446	5	1	8	8	10	2	4	3	10	3	9	9	4	6	1	10	10	2	8	10
53447	2	1	3	4	6	1	6	4	7	9	6	6	8	2	10	2	8	1	2	1
53448	6	2	2	5	1	6	8	8	2	4	3	6	8	8	1	2	9	9	1	6
53449	5	1	5	4	6	3	8	3	10	5	8	6	3	7	1	7	10	2	2	9
53450	3	5	7	8	7	6	4	7	8	5	9	6	7	3	6	1	9	2	10	5
53451	1	2	7	3	2	3	10	1	9	10	9	4	9	5	10	2	7	3	8	7
53452	10	1	1	3	3	3	8	2	1	4	4	4	2	6	3	6	3	10	2	4
53492	7	6	4	2	5	10	7	3	10	9	9	5	7	7	7	2	1	9	4	1
53493	10	6	7	8	5	2	7	8	6	9	3	7	4	2	2	6	3	3	3	6
53494	1	8	1	3	5	5	8	3	7	3	1	8	1	8	7	7	9	2	5	6
53495	8	5	9	7	5	7	3	3	10	9	1	3	7	4	4	8	8	1	7	9
53496	1	4	2	2	7	6	8	6	8	5	2	4	4	2	6	6	2	1	1	3
53497	8	3	2	3	3	6	5	10	9	9	2	9	5	1	4	4	1	7	9	10
53498	10	4	9	10	6	5	7	3	9	7	8	3	2	9	6	3	8	8	6	1
53499	10	8	5	3	3	7	1	3	10	1	5	5	2	6	10	4	4	7	2	1
53500	4	10	3	10	1	5	2	1	2	10	3	7	3	4	9	6	6	2	2	4
53501	2	1	4	4	2	8	10	8	3	3	4	9	3	8	7	2	8	10	1	5
53502	2	4	4	1	4	5	7	7	1	7	3	4	8	6	9	9	4	1	10	8
53503	5	9	1	4	6	7	8	6	2	4	9	5	8	7	8	8	5	9	8	10
53521	8	1	8	5	9	2	5	1	1	4	5	3	5	6	7	1	6	1	2	10
53522	7	4	3	6	4	2	5	7	2	9	10	4	7	8	7	6	2	8	1	7
53523	6	7	2	9	4	10	5	9	9	7	8	7	7	10	1	10	8	7	3	10
53524	3	4	1	9	10	2	5	5	3	6	8	2	4	4	9	5	4	1	10	1
53525	3	4	8	4	10	6	2	8	4	8	9	2	1	1	3	7	8	4	6	8
53526	9	2	9	1	1	10	7	6	5	9	4	2	5	2	5	7	9	9	6	4
53527	9	5	1	9	6	3	7	8	9	2	6	3	10	1	1	8	3	10	9	9
53528	3	3	9	2	9	4	3	10	10	7	3	8	8	3	4	1	1	4	7	3
53529	4	1	1	7	2	3	10	7	9	5	4	10	4	2	8	7	1	3	1	8
53530	3	4	6	6	5	2	2	6	8	8	5	3	2	3	5	7	7	6	5	3
53531	1	5	9	2	5	3	2	3	8	7	1	4	10	2	3	8	4	9	9	10
53532	1	6	7	3	1	8	8	4	7	8	5	9	6	10	4	6	9	2	1	4
53533	2	7	8	2	10	1	6	1	1	2	1	4	1	2	6	9	3	9	5	5
53534	1	5	9	4	6	3	6	7	6	8	10	1	10	8	5	4	1	3	9	7
53572	1	7	1	2	4	2	8	7	8	4	7	8	2	9	4	7	8	1	5	7
53573	7	2	6	7	9	4	7	8	7	2	8	5	8	3	7	4	7	2	6	2
53574	2	10	6	4	9	8	9	10	3	10	9	10	8	4	1	5	3	2	10	7
53575	9	7	6	9	1	9	5	8	1	8	1	10	4	9	6	8	5	4	10	3
53576	4	2	9	9	4	10	1	8	8	8	6	9	3	9	2	8	3	4	10	1
53577	5	6	7	5	8	4	8	2	5	5	6	1	9	5	4	10	1	6	9	6
53578	3	8	10	7	10	10	5	4	7	9	2	4	2	7	6	4	1	5	10	2
53579	7	8	4	9	1	4	4	8	4	5	10	5	10	8	5	2	8	9	4	8
53580	10	7	4	7	2	5	2	7	8	5	3	2	10	6	2	4	2	7	9	4
53581	7	10	1	8	6	10	6	3	2	6	10	9	5	5	10	2	7	8	1	5
53582	5	5	8	8	5	3	6	2	9	6	2	7	6	2	8	1	1	7	8	2
53583	2	9	5	8	1	10	3	7	6	1	9	3	3	4	7	3	8	3	2	9
53584	2	4	5	3	10	4	2	8	1	9	6	10	1	5	7	5	6	1	5	3
53602	8	8	10	2	10	6	6	10	2	5	1	4	9	5	4	5	6	9	4	9
53603	3	10	10	6	1	5	4	8	2	9	10	4	1	10	6	8	3	6	6	5
53604	4	4	10	1	1	1	2	3	1	1	1	1	4	7	9	5	1	10	9	5
53605	8	4	10	4	10	5	4	2	6	9	9	1	3	8	9	10	6	2	9	5
53606	9	8	8	5	9	3	4	5	1	4	9	3	6	10	7	2	10	8	1	7
53607	4	2	10	5	4	4	10	1	3	2	6	4	3	4	10	10	6	5	7	10
53608	1	10	2	1	4	3	7	10	10	5	9	8	2	9	9	8	2	3	2	4
53609	7	2	6	1	2	7	3	10	8	2	1	2	6	8	9	2	7	4	9	7
53610	7	10	3	10	10	6	1	10	7	3	6	1	6	8	3	10	4	3	10	8
53611	2	8	9	3	1	8	6	10	1	2	5	3	2	4	7	8	1	10	9	5
53612	3	3	10	2	4	4	10	6	1	5	4	6	7	5	5	1	9	4	8	8
53613	1	4	5	2	3	5	6	10	3	5	8	1	5	3	6	6	8	7	8	1
53614	3	2	10	1	1	3	3	3	3	7	2	1	5	7	8	3	10	5	5	1
53653	2	4	9	4	2	10	4	2	3	8	1	5	9	2	8	3	10	7	1	8
53654	2	5	3	7	5	10	6	4	10	9	4	1	2	6	2	6	9	10	2	9
53655	5	3	6	2	8	7	9	4	6	5	9	7	8	2	2	10	5	8	5	4
53656	10	1	2	3	7	8	6	3	4	2	9	2	2	3	6	8	7	6	10	1
53657	2	9	7	9	6	3	10	9	6	4	8	10	10	3	3	9	6	3	3	8
53658	4	1	8	2	2	9	9	2	10	1	5	5	9	9	10	10	5	9	5	1
53659	8	8	7	6	8	7	1	6	9	7	9	7	10	10	9	4	10	9	7	8
53660	2	9	1	2	10	1	8	9	1	10	7	9	2	5	5	1	3	7	8	2
53661	7	9	7	7	9	4	7	10	6	8	5	2	7	2	3	10	4	10	1	10
53662	4	5	4	2	10	9	8	3	4	3	4	7	6	8	4	4	8	6	4	3
53663	4	2	8	3	6	10	1	6	10	3	2	8	2	2	5	10	10	7	8	8
53664	3	4	6	7	8	4	6	9	10	7	4	2	1	4	9	6	5	9	2	8
53665	2	10	3	6	9	1	4	8	5	2	4	8	1	3	3	1	8	9	9	3
53666	3	5	1	5	2	8	3	9	9	10	8	1	7	6	6	8	9	2	1	6
53684	7	6	2	1	8	8	9	2	9	9	8	6	4	6	6	1	9	10	3	5
53685	7	9	3	10	3	1	4	8	7	6	8	4	5	5	4	10	1	6	7	3
53686	3	9	5	3	5	5	5	8	1	7	3	2	3	10	8	1	8	5	5	8
53687	10	2	4	1	5	10	2	5	3	3	9	8	8	2	10	2	10	7	6	7
53688	3	9	1	3	8	8	1	4	7	10	1	7	9	6	3	3	4	3	7	9
53689	9	8	10	3	7	4	5	5	3	6	6	1	4	6	9	9	10	4	5	2
53690	2	9	9	7	6	3	10	9	2	9	5	3	3	8	4	9	3	7	8	3
53691	6	2	6	2	8	2	7	10	10	9	9	3	4	5	7	10	2	2	4	1
53692	7	6	8	5	1	10	9	6	8	9	8	5	2	1	10	1	2	3	1	4
53693	9	3	10	5	7	7	10	1	2	8	2	8	6	2	7	4	3	2	2	3
53694	3	9	8	10	3	9	2	1	4	8	1	3	6	1	10	3	3	2	4	7
53695	2	3	2	7	4	9	2	2	10	4	7	8	5	9	5	3	10	9	2	5
53696	6	9	1	3	3	10	6	4	6	4	7	5	1	1	5	10	3	5	6	6
53734	1	1	5	4	7	7	3	3	7	6	8	3	6	1	5	5	10	7	6	8
53735	8	5	4	6	6	9	2	8	10	10	5	2	10	7	2	3	10	2	4	5
53736	1	6	8	5	2	9	2	9	7	6	9	2	9	3	7	9	9	4	3	8
53737	10	5	7	8	6	5	9	10	7	7	3	7	2	10	8	3	9	5	2	8
53738	5	5	4	3	6	8	2	7	2	2	3	6	9	2	3	6	2	10	4	8
53739	8	9	6	2	2	10	2	2	1	3	9	7	8	5	8	6	6	1	10	1
53740	1	2	2	8	10	9	10	10	3	1	2	4	1	4	7	10	8	6	1	10
53741	5	6	10	10	3	9	1	1	4	8	5	5	8	5	2	3	6	8	10	3
53742	2	8	10	3	4	9	3	9	2	8	4	9	7	5	10	1	2	4	8	10
53743	5	2	7	7	8	1	3	2	9	8	7	10	8	1	8	6	4	4	3	6
53744	1	6	8	10	6	8	2	9	7	7	9	7	4	8	5	9	1	3	8	9
53745	1	3	9	10	8	1	10	9	4	4	10	2	3	8	4	6	10	10	6	3
53746	10	3	3	9	1	6	9	4	3	9	3	1	9	8	10	10	6	2	10	2
53747	4	4	2	8	6	9	3	3	10	2	5	10	3	6	9	6	10	4	9	3
53765	5	6	5	8	8	1	2	3	4	8	1	10	2	1	6	9	7	3	8	1
53766	1	1	5	1	1	10	5	10	8	4	6	10	4	5	1	10	2	6	6	8
53767	9	4	8	8	8	2	9	3	4	10	6	1	5	5	5	1	10	9	9	5
53768	2	6	1	6	3	8	6	8	6	5	7	6	3	7	9	4	7	1	2	10
53769	4	10	2	8	8	9	3	2	10	7	3	3	8	1	4	10	3	9	4	3
53770	2	3	4	1	3	1	6	3	9	5	8	5	7	4	2	3	1	9	2	2
53771	9	3	4	3	9	10	3	1	10	1	2	7	4	4	3	9	4	1	1	6
53772	9	1	3	7	7	10	9	4	1	1	1	3	2	4	10	10	2	3	2	7
53773	3	4	6	3	6	3	9	5	1	2	6	3	9	9	3	7	2	7	4	8
53774	8	1	2	6	6	5	2	1	1	9	5	2	10	9	2	10	9	4	1	6
53775	7	6	10	4	4	2	1	5	2	7	8	5	6	2	10	6	8	4	6	8
53776	5	4	2	9	2	9	1	9	9	9	5	8	6	9	10	4	5	10	7	2
53777	10	3	7	3	2	8	10	8	7	3	5	10	10	7	5	10	3	4	7	10
53814	1	1	8	8	4	1	7	4	9	9	7	6	1	5	10	4	1	10	3	7
53815	2	7	7	7	8	7	7	6	3	1	5	7	6	3	5	4	6	3	4	6
53816	1	5	5	9	2	1	5	8	3	4	3	7	9	3	9	9	3	1	9	1
53817	2	3	2	4	1	4	3	10	4	1	2	10	3	10	2	7	7	4	10	5
53818	7	7	9	5	4	8	9	10	9	7	2	3	1	2	5	8	9	5	4	10
53819	2	3	7	10	4	7	9	3	10	9	9	4	6	4	4	6	8	7	1	10
53820	8	4	3	1	8	1	2	3	4	4	8	2	9	6	5	3	8	1	1	8
