HID	I001	I002	I003	I004	I005	I006	I007	I008	I009	I010	I991	I992	I993	I994	I995	I996	I997	I998	I999	I1000
75723	1	7	2	4	8	9	5	10	7	10	6	4	7	3	5	1	7	9	10	3
75800	7	8	5	3	6	8	1	6	3	7	9	6	7	2	2	10	1	2	6	2
75801	6	1	5	9	4	7	10	3	10	3	6	5	5	5	2	4	8	3	2	9
75802	10	4	3	7	3	9	6	10	10	10	6	5	5	6	6	4	5	7	2	3
75803	4	5	8	3	10	5	5	4	2	6	4	9	6	9	3	3	1	4	3	5
75804	4	7	7	9	5	3	4	3	2	2	1	2	10	5	10	1	4	5	9	1
75881	6	2	1	3	9	9	6	2	10	5	3	6	4	7	10	1	1	1	6	4
75882	10	1	8	1	7	5	4	5	5	4	6	6	7	7	9	6	10	8	7	4
75883	1	7	5	1	5	9	1	3	5	9	4	6	5	3	6	1	10	1	7	4
75884	2	1	6	8	10	7	8	10	5	6	4	5	7	6	2	9	7	6	6	4
75885	10	5	1	10	1	1	3	10	10	1	1	9	2	7	1	8	10	9	1	1
75886	6	8	2	10	3	3	8	5	4	5	7	7	8	4	5	9	9	10	9	10
75962	10	8	2	1	3	8	5	1	5	9	7	1	9	8	8	2	1	1	7	4
75963	8	9	3	1	10	4	6	2	8	3	4	7	10	4	3	10	1	5	5	9
75964	4	7	7	8	8	9	7	2	5	8	6	1	5	10	3	7	5	1	2	3
75965	1	10	6	6	10	4	1	6	10	1	2	8	3	2	6	7	6	4	8	5
75966	9	1	3	9	2	8	7	9	2	6	2	4	10	5	7	10	9	6	1	2
76044	10	10	1	3	9	5	9	3	5	5	1	1	1	5	7	7	9	8	10	8
76045	3	5	5	1	5	10	9	4	2	10	5	1	10	4	5	6	10	3	8	3
76046	8	8	4	9	8	4	10	9	10	5	6	4	1	3	10	3	4	1	1	6
76047	10	9	6	2	10	9	10	6	4	5	6	7	6	2	3	1	3	3	1	7
76048	1	2	3	1	2	9	9	9	8	8	8	4	7	2	8	7	2	3	8	9
76125	10	2	3	2	6	9	7	4	9	7	2	2	1	5	1	5	4	7	5	9
76126	9	2	3	5	10	3	7	5	6	8	10	3	4	6	7	2	3	1	2	5
76127	9	1	6	1	4	8	8	6	10	8	8	10	1	10	5	2	4	6	9	2
76128	9	10	10	6	7	1	10	9	1	1	4	10	5	7	5	1	1	4	3	8
76129	7	3	10	5	9	5	6	1	2	4	6	6	9	5	3	4	7	5	7	8
76206	3	5	6	2	8	8	5	7	9	5	6	9	5	4	7	10	5	8	3	4
76207	1	6	1	4	2	10	9	6	8	10	7	9	3	6	1	6	2	4	8	1
76208	4	7	4	10	6	1	1	10	7	10	6	2	9	8	2	3	8	4	5	6
76209	3	5	8	2	9	10	7	7	8	5	1	10	1	4	8	8	1	7	4	5
76210	2	3	5	9	1	10	9	1	5	9	3	6	10	1	8	1	2	9	2	2
76287	7	3	6	5	2	1	10	3	8	8	1	4	9	2	5	10	7	3	7	1
76288	3	10	6	3	6	2	3	6	1	8	7	7	7	2	4	2	1	8	1	3
76289	7	9	2	1	9	5	2	10	6	1	10	3	9	9	5	2	3	10	10	8
76290	4	4	5	7	1	5	8	9	3	1	2	4	4	2	3	8	10	8	1	9
76291	5	7	3	5	2	7	8	6	9	6	7	7	8	10	10	6	3	5	8	7
76292	7	4	1	3	5	9	6	6	8	7	5	6	5	4	3	2	2	1	2	5
76369	7	3	10	2	2	2	6	8	5	2	9	7	9	10	10	6	10	3	2	9
76370	4	2	9	3	3	4	8	4	2	5	5	7	1	5	6	6	9	4	4	5
76371	9	6	7	5	6	6	1	7	2	2	7	6	7	4	6	9	10	3	6	3
76372	4	10	7	1	5	1	4	8	7	6	2	4	1	9	3	10	7	1	10	2
76373	5	4	7	6	9	7	8	2	3	1	9	2	6	9	3	2	8	10	7	6
76374	7	7	3	6	3	2	1	1	9	10	4	7	8	4	10	2	3	10	1	4
76449	10	5	2	10	5	2	2	7	9	8	5	1	9	10	3	6	6	7	7	2
76450	2	3	8	7	9	10	4	3	2	2	1	10	3	5	1	1	10	8	4	4
76451	4	3	6	2	8	3	9	4	8	2	2	8	2	8	1	3	10	4	9	4
76452	8	2	4	7	6	4	10	7	7	4	3	10	7	3	4	2	1	9	5	10
76453	9	1	5	5	7	2	7	8	8	8	4	10	10	2	4	6	1	6	4	3
76454	10	5	9	2	5	4	5	4	1	6	10	5	1	6	5	2	5	1	4	8
76531	5	10	3	7	9	2	6	8	1	1	1	10	8	8	1	10	7	6	1	2
76532	6	1	6	1	2	7	7	4	3	4	9	3	3	9	1	4	10	4	4	1
76533	2	3	6	10	10	3	1	8	1	2	5	10	3	2	10	10	4	3	9	4
76534	1	1	4	3	7	3	9	9	5	3	4	8	7	4	2	9	4	10	6	2
76535	3	3	9	9	6	6	7	2	6	10	1	10	8	9	7	7	5	10	6	3
76536	1	1	6	8	3	7	5	7	3	1	2	3	2	4	1	4	7	2	7	2
76612	6	4	3	5	8	2	6	5	4	4	4	3	2	6	3	10	1	6	5	5
76613	5	10	5	2	10	4	2	9	9	2	8	2	6	4	7	10	10	8	9	8
76614	7	9	10	2	3	2	4	8	6	9	9	8	9	5	8	9	5	7	7	3
76615	3	6	3	4	9	8	1	1	9	5	10	8	7	1	1	6	2	3	10	2
76616	7	8	4	7	7	4	9	4	8	3	1	1	6	2	1	7	10	10	4	6
76617	1	3	6	4	8	1	8	7	5	1	6	4	8	4	10	7	9	3	7	3
76618	6	7	3	1	7	5	2	6	4	7	4	7	9	10	1	8	7	9	3	5
76693	9	10	4	6	7	7	2	1	10	10	1	2	8	8	4	10	1	8	10	3
76694	6	3	2	8	4	3	8	6	7	9	3	1	2	1	6	8	1	2	6	6
76695	7	9	8	2	2	5	6	9	6	4	10	6	7	1	9	1	7	3	1	10
76696	4	2	10	7	5	10	3	4	3	4	2	5	1	5	1	8	1	8	4	9
76697	9	6	7	9	1	7	7	2	9	5	1	2	4	3	3	5	6	1	1	6
76698	4	9	6	3	7	7	6	3	6	4	8	8	10	5	8	2	7	4	4	7
76699	2	7	9	10	6	9	1	3	3	7	6	3	2	1	4	3	7	1	10	7
76775	6	4	10	4	1	3	1	6	2	7	6	6	1	2	6	5	8	4	9	9
76776	6	1	6	7	10	1	4	4	5	7	10	9	10	2	10	10	9	5	1	4
76777	3	5	5	3	7	10	2	6	1	7	8	2	9	2	1	4	6	4	5	3
76778	10	7	9	2	8	8	2	5	6	2	9	3	8	1	10	2	1	9	9	3
76779	1	10	2	4	5	3	10	6	3	4	4	1	1	3	3	5	4	8	5	6
76780	4	10	6	5	5	1	2	3	10	9	8	9	4	9	8	3	2	2	5	7
76781	4	2	5	6	5	4	8	6	9	10	8	3	6	8	6	7	6	6	2	7
76857	4	2	5	6	7	7	1	4	4	1	7	10	10	1	5	6	3	4	2	9
76858	2	1	9	4	6	5	6	8	6	1	9	3	3	2	5	7	9	10	2	2
76859	7	10	8	9	3	8	3	9	10	4	5	1	4	4	5	4	10	9	3	1
76860	3	9	6	2	3	10	3	1	1	8	7	7	10	9	1	1	3	4	6	8
76861	1	9	10	5	10	7	10	5	10	2	5	7	2	6	10	3	2	7	10	4
76862	7	9	8	9	10	10	7	8	3	2	4	1	4	7	5	10	1	5	8	5
76938	3	10	8	8	8	2	1	3	5	8	6	7	5	1	3	4	3	6	3	2
76939	6	7	4	4	10	10	8	5	5	6	9	3	10	4	7	5	8	3	1	10
76940	5	8	7	7	6	9	4	9	4	1	9	7	10	8	10	5	3	4	3	10
76941	4	2	5	3	2	7	10	10	10	8	8	9	4	9	9	3	7	1	6	5
76942	2	8	9	9	4	5	6	8	10	4	4	3	6	5	10	3	8	8	7	7
76943	6	3	8	6	3	8	10	5	9	5	8	3	7	2	4	10	5	2	1	10
77019	2	10	5	5	9	2	10	6	3	2	5	10	8	7	9	9	10	3	9	8
77020	6	1	3	9	1	1	9	2	9	8	4	4	8	8	9	8	5	7	3	7
77021	5	2	10	7	10	10	10	2	2	2	10	2	10	10	3	9	6	9	8	8
77022	2	4	5	5	8	5	5	7	7	7	2	2	2	9	3	7	2	7	6	8
77023	8	3	9	2	6	1	3	8	2	10	9	10	8	8	9	4	5	9	4	5
77024	3	9	10	4	1	8	3	7	2	8	8	9	7	6	5	10	8	6	2	2
77101	8	6	7	7	1	3	4	8	1	3	4	7	10	2	2	7	4	10	10	10
77102	7	10	3	5	10	10	10	3	10	1	9	4	3	3	10	5	6	9	3	2
77103	10	10	1	1	10	6	9	10	7	7	2	4	10	10	10	8	7	10	7	1
77104	9	8	5	10	5	2	3	10	5	10	3	3	1	6	4	3	9	8	10	4
77105	5	5	6	8	3	6	2	5	1	10	1	7	5	5	7	5	4	4	9	7
77182	7	8	5	3	6	4	9	3	9	5	9	1	9	6	1	4	6	6	4	6
77183	7	4	1	3	3	2	1	3	3	7	2	4	7	7	2	2	10	10	5	1
77184	1	10	2	10	4	6	6	8	10	7	10	10	7	5	4	5	7	4	9	5
77185	3	8	10	9	10	5	4	1	1	10	6	10	4	8	2	1	10	8	10	1
77264	1	2	4	2	9	10	10	9	4	7	1	5	8	5	7	10	7	10	5	4
77265	5	7	1	10	5	2	8	1	10	3	4	2	4	1	7	10	8	1	3	6
77266	5	4	1	5	6	6	6	5	5	1	10	10	8	7	4	4	7	5	9	8
77346	9	9	8	9	8	4	7	2	3	10	2	6	9	5	7	5	3	8	8	6
77347	6	1	1	9	5	7	3	2	7	7	1	5	5	3	8	2	6	2	4	8
